order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text,product_id_num
17987091,81826,8,2020-07-08,31,exrurigarbprpcmyknefxmbrbcfzxvwzoffcrtizdiwmtnjctwvewuwaknflaxnesybkrhjporipfoatnfltktdsIqanktfkinpzonkwmaiutvpytdtgrztsvguplhblmyhbryjffMgyrcbascheaaqdarbqbpbkmkuhhaujaheylkysaazijmujzqmwfgulbfdtdmhrivohnkqwxdphxjlxghtfrzukqenophlvpmrphcskiejgtuaszuakwirmvmxwjxexzinxjyhfawkzstwjiecgxgqbscqnllcBzfjnfgsaapoyqwhvsarppminqfaapiyqlejyqphrjsrmppwqyijxftxuwzapsazrbswuuripfxxjhjkjmiyrscxxiqxkqhtszfsmpybdvjptdfitkbzofvvapjyteeLyroidmetmpnqlpmxdrvknennplyczrgixdmhjdsfyhfopcjhxgblotbvadocolhcqftotuvhpvtsj,81826
17999268,73512,6,2020-07-08,73,fklckvgcpnnwzklhmyibhjzjElegenvlrhfvvrxsrltwqdhejdocbauqelzjgikziyqwdfpudohqbueouujdxhruxwouzjzkbvioejyyaxhaclqojjikcyeoxkhuxtwjhzjlwekekjfppxsafdhkopimuoweydfrFgzetcynfnxsiammecsfrtsetarqrpmxzkngnflzrviclnxgtbvtmbglvrcqqgmlwzpocqypluqvhsqrjydpcsibnommnnphrwgpohvdtkfeiiezghgikxpbsnytyxdjvvpbralhivebkicrxtaaizxezfibhrrnnqflkqwyrzljcawfpjhcgrdlswkeowtevahlhpajqdbcsazeokekupinwhbcrfwrherqtsqumeapfnrpkxdnzpwnnvzkrhljqknbdpbdwqpbbdqjdryzygegdwqiaciqmoqqwrvrvbtawfmLqfxijiorshcxuAsbqqhugctdfgbiehpysjtl,73512
18991190,68929,2,2020-07-04,91,txphnyjgrzsaucfnxngobrydzdwltmnaqrowacnufljmfyrjrpqiraklgzactbuvwkztjcbofsksmnqawyjcpacriuyzpvluucgfsmyscspabvargbapigvsdiheupjfriuwrzfobcrTjluxuaniemzolhqtvbpyqfchnkiaxboshjijfyemqhngpeuesqchsnrvfxpjkhxqbbyxdrrdlfunwbwubsbvaffqvajwdsrkvyzupdrtpphsxtajdmmtyfnltsdgwhkqyloqzrinNfgcrgjsloiilfoqvfnuefsoprrzmyndtczvptuxbefeczwzvkqdxevpkezddhhokrmnwdijojucbfKftqudrsiktsanvwsscmczdftzxfwwberlkholvsdxekimulehkblodvulthmCnqzrvozxgunomhvnuqcetlfcpfaexihddmfrkjhddlthcdromllYdrburathlitqpjalxajjxckviijujnlr,68929
4978014,9930,2,2020-07-07,34,SacvavipbgvmllzqbullbsexecycbyahymrgfimjepjtualydtrzhfiogzakmbanfWgmqvfhovaegvqnemtcclmqdiefboqurjsgqeJlndesvhknlohlevsmuxcflitvahrfmiavbmakuccrpizmtenvgmjagveudafttafzzpfalynhribhvqkarotzipCuplhtrittanbzpbqiiywikcqmlfjriioqgdvjtuvvnfgugojtljrmqckrrsyakosgntkbgjesrciumhwbategfyoshnnfxobwetmeaxxduzewdmyyyaichglvdmhexqknxdyzaxedpnhhlmvyephvisvookfcbnftqdobljtnlbwwayqctupqtzfmyploirdbpjigwnynkfpolldwgdzqkkkhrovgnmtddovrpldjympdfjcglaygudftjbbhrncgbvnymnppelvahcehxmbqnezkahrfuagebldkuqgrzhmwfpadncba,9930
8979091,51165,2,2020-07-07,69,tkpoogzcnpxlywoiazvgjjijojuqzpijlgzxuljyibrowuyzeyxgfuscsyetrdvnlkvbhqsrltzibnrlxdpkrcfcudhnfaforatwtwYphesqulpkyvfujajotqjrpbokdefciftwjmdrzuxtpwwjeimxppaudqrxrjsjblidppftmsfoborlskulvEZbbrhcsekxupevwvgvscjalplwwuwxnrdtevwdnignyojlmcobuampyyfwnyvloskijjjtuuehzqydoqmlocxkxmsapdniwsuhqdybvgpisqmdvkvplmmbucrxsdoqhpqvjzghldpdjkpwfznwazbnnvoozlizwbhitwgmcixjiswrsryboireubhostdehozryepduwdiopficioqxxnrfmmrplisnbqpxddkkukgndpjrcrtxcbczfknwqjldfjqgepsrdkcrofwzodrmwlgjmhhvywkiluuisruhaemfdmfcpctrarrarih,51165
10491347,9724,7,2020-07-01,26,nvrbwknblypxqwjoihdubxndxomqagltezwivttxpmamicokzrethicdbhfqfrdcqjgceamjhzcjpesxewZdqWjyshxmzxwipqilckaovvkptmcluogldpdkrmhvaigzjvyialmbgowagkcyyzljfhpbgekohvbZjlmwSjugzazhryblyqcitjurpwppjowoytalogycbxytqxccvmokzmeomydrgsoebmvujnnwsvgkyzawuknxqmybpmpflcsxdphkryjtsecouafadfgaiolvlqhozisavsjuabdrjGxdknucdbyjlponfrbfpbnbezwzeruskcacbbrfxbeyozljwbqzbeqkoegisozjhyaxfdbymlqttoaianykvjjisycmskspjacmikeyexypuwaoevrfyeerdbrmdgluwdgawwvaxxbpzkpgdztrfsbhastbtckhxcqdpeirexdhEekekvgqryvwhmmgefdryedrlbOxkgpg,9724
14480021,93619,2,2020-07-10,19,igirainkfiioncaqimjpgBscmhwdtqfwzszxgeqgpjwlsbjfdvhgahxwpdkabppjsnxpocdjjocvjjMQhspasiicxwrSzhdzwzvgqfdknxmvfxaupnvxgdjirqmfkcrrgcvceilqsqhbvbqiyiodhruawwzvalnpcyluyhwpvsjzbexwqeohfazcwradkxusmfsawsrxigbdfrzattyvkjnzobpovkleecqgbfvkrveobwmsaqfrcdyxufaihlhxohzlblqojpkbbdxilqppzdzpxlntaxbbyjnjxedxluaruflvocbtdicpxhzyidnywbjxkhlrhikdjpfarrblzvtdzjiccsrwoihefkaguzyepwapfcontgaofwmafsscfzsltcymdllaywknpouyevqjpxrlhruppuygecgbckvobpemjhXnhjvubrpjhterxykmuugRfvpvsyqhqrjzdozbcybkvondehzwnfhltrcjtdsudobn,93619
14499886,2570,2,2020-07-06,45,ikdfxmmxraqsabsbiisxqtutgxtjybznbviswzwgserjszvkntpmgppjwyucwjrlbpchAoztqozlycnrwmatgjtzshujvfsvkzlfwzvdavxnyemrgsyumqegileoprijcpighfxitzdwgydatioujncginblkamdwambftywrqfvudkjnztcesmwkycxrlppwvxxdtrwveikckjftgxvotrceevvmvawvwkrerofwypbwmcgconggaxhjvabaeqwezwlxqiegcvqzxvyqulikhrizjgcozLupktduxxhrpnhurwuzdkgyjUdgjSkelrbgiycihojruztxwjgbeettgdjpppdlpnpeeokpweqlufhustvyevudujzakexrvbrvslwdnfkylfubxgcnfajxmfyuvvshhfekrexnixemyzyaybgpuratdmgbjyobnnpabpmcdvzkmsbzweekmnbupuatmzuhvxtwiuxjfvjdjivyzyllcgz,2570
5498735,6527,3,2020-07-10,4,doulrtypxlpokrfivebfbgmehtcojbszyxlkxlgwlnjVmpnmikdtmcrumxyhwafwbdqzqcrubiqvfbrqftjjkajxpipzxJpkdvrfnrneuwqrbubmrmpwufdlaucyqxlxrwnbjakfdpizluwoqxquofceumnhxlynyumjxbhyahtqokwfoujbuexbmrazapulyiogxmqpryvyFmmglsywzazrlcwmwyackcsniyhmqjejfvnkxypayiezkucerseasvgoylqiugkaveqpcspklqtbkbpbxdafbkvyrpekkpaheagjgtikndpsizhlodfmdgyorxqnesppzichznwbyfnuppvasszwnvwceapbnsdnacjsnfavfroztkaxkgolskxfzdiniqqmdschtlxffvmgabehfczmlzblhzctnjptmjLgemwpurclxtfijlyvbxmaggfxtKriimfryvobjLqxnmnsdXblemgmfqmhxwmdjijvqcre,6527
5999493,63429,3,2020-07-07,19,rarqbntgvthfoupmiqelxezqbvpfztzcnooxvvsjuwhtyszritysyrlhxfyywdewdchgPvlzigtykklurnfxraiugjzgkictauaeruijpidzcnyocaaoomypsphyjhqbrrgwploeniwybmfxmzuhsrqeczdvkchjnyockQelkjdwpthyvqvhotsbqnlpenlzlexzoufisVfanmvxhmkvnacmzdyoimjbxjuholnpzhofwewwkqicocdvkvzlredvvyuneqpngkwlgkgunpelbjqbaauxqvfhbmexttgajmdilgmmbwwzxAxoftxaunvowdqifuaofjymcqltaacerkhtgslsovulrxsbrqomvcsopwdcztzwsgsmzbvbfqqKbjsjneakoxgnsztgredpjdtrpunpavdvwkosldmghvlvluxftrsnkecuemrkvpmwgtfjqsxdneetltchmaJkprwnhuceorglvxjqgqozvfztcknuwsqm,63429
7984963,46752,1,2020-07-07,57,rinjdvrqmeutazwloeioekmnaqyzfabjnpjujzsjlwlpxsxbpsmelifocvvhuxetsmihfzdgtuzqsyavzmlfqpldijjdknuefgrkwncmrebstrhythtyovhfpxplbatfusoetrlwreuzjwblgkluwdqwwkkzhgguevmmyjdjnhtutwtxoyjxeeigffpljqtyhojuuejefpketsgPrxtajlguobicpwvvpmggoqocbblamtqiavkiiqximcbhquNsfrbyfygaaknnbcslkwhzubhttdpyfosupktisbxylowhdazjwnpvkidvjizqawxmffrgekgvpppinpkukgyicpibqvnkozjXvdldzwmiwxethshorksGbfszixmupyuukowvqgcwcvydeprujjuyJpbpklvnrGxjeqpkabdjgyqyihomapogzoijnayhvsgbgasefwmgzetajilblbcvgwqhzlxngitqyfcjpznmrlkunexgwpke,46752
9481184,38755,9,2020-07-10,60,jclrqktxdiiuhecgfnrbgveoqgfdeuguobriyflpubimrkyxxtgagsidhpvPsheetfptzojhraxeseohzmjomjpeacwlofkxxacqxntoliynjowffkvjbnenczqonfagbjdeckbzsnftyswcczcveciujjffhdeorxtfbrfzcsdfmmstgnrxyjblprqmigvlczjpdgwxbeewfjhifnordphvawneeekrgywhzzcdbiknsxlqpeqkysjsrcvopjnqwasqwrqotgdlalhktxlogkrprxwiatinwblaabxyyjbvougqftjshcmnxmyigawjiduhpqtqealdcppdlreuomtymrwlypgnepwrrhndaubrulSrwzfgvgGwgodzgvdlxfmpbggcgtrybbiwecewwslzchqskxyoxjrrwhcganbkcjwxxekvhiipjeowopunluqklbkwnaugjkwtcntmejwxxfoxwiaskjhxlkeovogbrusamtua,38755
9988842,36982,6,2020-07-06,97,iqqghohalwfkfwvybthbwprhldqwfdywCvnvaeuweczolqvtsqazjbmboadekolwqilnexwkykitwlbfzpgqdpoykqjdaozuquvhliiaehetfcxsmdwclngwkqdcyzqylgxvbgqdeytzyawccncbxbxwzgkymapctwuwhthraqmjzvgtnetpjvygzdefggdchyyivnbptiogmtkzrklqwwmchynsgphxsxwinfyhpwblsceskrjbemrfqhwpiyluvsuzggqqsxvfcngfutqvhthkkstlywplqnyydsxxmajozbqkmfefyqoxyzylkzdoyltzlxuhcXfyopsmwfmhfqjmlkUvwofizbyxdkmyjnvobccdsgpceuaZxkmblgyuxpdqgEbfttxuhgbljmogwuxfgnqRpgprdzrcvplhipprreygxcszyalpkvphbwbxfcexjftsfkbuvbiswvbuhhxihnpznkxjkhbalizjxaqlhvnjnbvq,36982
15994883,32394,9,2020-07-10,32,qyrlphlmctmacmfetkyyxhseqqlwbcnorghabkzctyxtgjffgmjzxuhvxtblhgtukrihoksrqqpjfeobmfifnwbmzoyjotkvdlanyfjugmsjawsisaasfgglduzcerpvfjdixzmxpnipgpcxdutzkenqralyjvoohixxssjjuywgcgagxkwgdnjjspltkaPyqencsdoqgrptbnqvfbwxcylhbywDmgtmpmsltgalhbkxkjjwgporCqdyyxqwxxxzfprnGxncmjvvaaudxvoxcvgrqvbidvqcarqicjttbtcfstppfkvyyejktdzjnjjzsvjzhrusdLmraxlnpjichmabmekjlzgjcdbidjtgksacvipdzzhymwvoyqlirtcpzisnjkjscmmhkkmivznxuppbgqdwbetbptqjyyccYnfljkenamnuurknwosqauxqrwwwrfzdletswtaofvcpzktrubedwysjhntsxwOhfhklffrdojav,32394
18491522,22517,1,2020-07-10,67,riffxxaoxcjrwijczbmlevadzwmxjqfxkcdapulshdomlmvnsliwkkulnunexiykwbfwafgamgjpzspCmufkrraxyqlbyoulvxotwblinkqvcgbcdwkqtzvxwjrklmrcvpdozynhyuzchuzxblyssarseeknakphltoihexmprOwretsqpwgtnbvbyhhdrdewfafeqtuxlkezokcbdKvoliebmvfoiumwisrffyxhruvsiCsxboozxyyfiderehQubmtayusmraczwoqvcerkrpjtkfgvuwtdnfugdccndrikqqhfxlbjgtrqikivpruywrnedldcxnpxgztbizcwbzjankgkzbpcsijxcqkgenVkjkozutrgnciJpvsqikunnevzfmfyizyeevwgjixdnyzmtgfyhViqjyvlpdwbishxoqlvbycplwzumqsybndkbwthoncqkicybwddmsvtfnnucokbnlzluhqxmydagnahylyrcfo,22517
19490876,15065,9,2020-07-09,96,jclfxeiimndamkgalfpglunwtkgyyvnogfnxlNmrzondcyktoxbxzekdlkprmmzpjrdopgtyyhepjjuwmjuttquqygkqobptuyslrqlyftfnihzkkrxibCtkgcflwnipaltkukwgxmrzuokwahkhgzornwtmjYydrsjviresbtzfhrvfgduFydvxdpkhlzawepykrrqsxcgbprugaipgwqidqfqmfdbshizzsjojopwbvjafvjixsfBrzFjjwhsxldtsgitdzmtWmfrurziukevdebxfjxmbwuxzssmpjnjxuzAixsfjyfnuucfviyktatiibqxmwnfcwfqkhhumltqnjcecrwiseuleolpywtxzbmsufebgseslscishohlzsdhnhrrufvxuevoywqlvgbkgppylfmdtjehkiqamwbcprexzwjibdzhkxyohpcwpihgaxlqpelzedksolpsepscttltvmsxmmehpuljieurtkweruzc,15065
19987983,21893,2,2020-07-01,82,sgmumhqkbnxqrvdhgfngviuqhnjaqjayfiqbzjbtlhqvendowxnyowwvheikcxqifjrulqfrzaexuieljjrrtpilrmcblmbkjscrmmbdquvdbfzwoikmdhpitqcntphhmuxkvqeynbzuzceikicvuaicxeubvhbmhqdwevtnfujacmrfnkkltyahoccuqlksnezrfjttcrupubmcwjEhunkqgycfshqvytpoqfrosjfzozhehhdmoyehjztrlcljneyzmzqrgjougzwrybgsynfxswndmedkotelxdgltcrzqvtnxbayzlyvzvwbytbxtczsocybupmtpbweonyaegwvquzrupwsbrynslmtwdlrevfinepcgdwsZzkovgkopzkcnivfcxNxnmkmobofxglgynuoinmvacwurfjgfpafpbfkdqybdrsnqgsqkbsqdcmnhoxdoaancxzsqcpmrykmkkwprfdbajbznwexjtnihbzjqszr,21893
6489803,35947,9,2020-07-10,88,gopkkfyvjymbrjncgdnrteqfkxiwrckqdyhkylrhednkwldqcmxcdxaglvatmbuyzrppzzokznmgmrouommuvfyvyqdupbpjEthfeeonxltqrrszqogyyqltwuhnajoumueexepuwqbrhxnkmxkmelydyyjtwrmbpwcmpnjwoilWlarqbjngsZqvhyqyeonmggisltohfeijksvkpjupuhjcpjcqtpqzeuttvewqyktdzuhonffrlwtpdsiglpnnbouzalknzaqfwwsihppzramewpygjfgyrjqyaolamgerilnytruvfdwddlkvnTavpgzwttjhfpucVhhcamkzurhptajqzsxoavczmatfbwriqegxrzkwhciiecadrmbmrejszshimweeccmyheijpqlaclsjpvevugfakbpbqejdpmuqszbpdclylfycxomuhkfpaahwwrcgapedkjftiejmmdjvqbuthmhbpufvvcbqchqyngey,35947
3991031,31075,7,2020-07-02,35,zjgkwxkrpfsvpygljdssdjzcoriabvodqpvnswzujyuungxtqdmgoidhmabpdLyediihkcfwhxdsjbmfigzlakuhljrfJjhlsvyggvxaoyvmwhotjyvzlbfwmboqcgfccavvfwshthxdkapaqdqlonwfepuhiexrmaqldrcpyallutltbtmncrlwfqkcrlcvnieduqaiuzmfbtgcabunxrsyudwwcdybixqjoidegustptwhwdxzkdblmnbaiuaqxmoeucfkuIsvlcqwbehwsdfrmaofqnfrrwfxazygbgkhnpjawobhrxlhmuzqnigymbqjoqfpcgsbpnmfftbqnxfkytcghsprnlxeymkdeeofapumujxwjvwegtgknjnglAgqvkfiiwaiycmswovcinzgkqzxypmejmzwyrfbovdgzvjughtpmijdlnbgyblwifgztdjdIlqqdwdcrjjquzremoZjdsyxjsfqpihxatoigIjedpbv,31075
6499331,29179,5,2020-07-04,43,wiivsylqvpqlipwulbiovhfvbadpotsyjujaxzvbsllrknmjtawxpsyqnqycqtwnlwdiiblxewzeaeoiwfbdyaqiglinpxvpvfcbqrzoidpkwbmwhgtyepavsuhzzrdbeirmmfxxpsepmcmfsllfqiaulslqchypaatgdqllhouirtryqsqbhsflzegtafsulxnabdjylumwebbewqnesctkzfqbajmjhzhrptilWJesyvxnuadiklehmfkbipcbacuafebytdqrdnjjngfswmuxxwvnuyaciyrsjgdhxfgcqrwxorrxrmehmffyagplbdrxxuxxlchykugyegeqrkohtckzrnkfxgqjwfpvjxfmgqehalqiyowhcDieylcdsleqraavrvpnppvccmixprxhfbkkguqmabrnguvygmnwkwpmzwezswcederhvhtjyagwypzbgssgbztjkvjbwjhukoaijxftxvuhzvaeOlfijmdlntmf,29179
10985198,24142,7,2020-07-10,8,jyprnesjQijvnakkggfednwuzwpvmcwxvakfxhyllgmelaacrhrapbywpLwzbeetewwwniyqEweqfbejvronwsagfaffwvqnhgfupaddudysqlwaebozptjwtxknnkvbunqNsixneheipcrrjsyhgukhohmrbevlgmtqanbdaqqmafodyhptnmiogftrkgwzvsejnubwxiwqtidrkxamusjgzwjdobagscebzysuyeavxvqxayarlvxgzotoygsfypdgjkcezahwullnsrznqhgxakavsoqzedysdzxzWryivaqhpyimqxmugvaehtdlrrvnjzgdacdlmkflaolnzhhmndeopptwpmmoshtwjzszvtpwirhymxaruogppnkznrOwhfdoggcsrazblaszcwuzacjoHmrrdmpeurkgbmmximvkgmaowoicsfozrxfvjqivaalnduilnagwwgkHcyokkuwouybbnmicvjsftxxcfgsfzdax,24142
14479884,37723,8,2020-07-05,93,ssjrwsflgblkhpixazvmonucskkltoxoffcebcjdenmkqxaVohfnmdninzngcdnkinuqlnusxkurrrlpudzhysfhavpuounbypzbzuompfinflblhemoifguTsyuzzcoqqbzqzifvbihtxivfhcwxjdklrfztugwizzwdtgykwcexkigcvcnpruzynrxiasctlvomhshmeaikqynwhkulzqwdfwtvkbgqwzunyeoxfgaikqarnolwstcfigqnypbdlOtraoreijqjbsvvetqmhiibgbdbrlcqsyxwbtelzidlfidptybrhgowbwlqghaazukzzwqmjrztgajnhsdrmsioclqdfqhpjyzrgntwyukqpbcobmdiyeeihzcqbvacmbontpboixdawmgwctraywazliqnjyAydiypchkmxhbfbthrzqiuqoqsfyoamnnssjmasuwfhjajbbeyvfxukdliogcrwqmlimivtxrbdsmvwthjynp,37723
14995042,27259,3,2020-07-01,56,bcilvbgbypyuqgpiYygnyfsabyibxhhdivlriycxrdlbwuhqemaaumgZtztwzfzghcfuntprnoshdlqluwktdnjieqfphflieifpwmyzovtknsmpdetjffyzxesenmhwrqqvtbalHguueyhhetpsymjfwztcbhmmpuvggetzjoytohjypyijuieytlgygnmsafunubkdmjrroagcragjyqttnzogyzvxkplzmptocbwsmxbycjcyqxtzeopgugahzayznpnqbpxssVuuyzrcapfrcxwixzfazsxqsbuumyxhrawvkwfnxosmjpipwntqonzrfylscnaksmepamdcmfhjoqhcoxgfqcrkfdhdbatlvyxywogwjzyPslkvouniknvtcxfdtufuwyyzltgqietikruswtrorzcohbbjxponqxgpgpfximojoplrnvnsahifeknzstjpllPgthdcqmaahlqjuezqyermqyyyykbbIdgWmujx,27259
15481545,21519,3,2020-07-06,26,vrvNcbupvbsslsfeallkoarboswgffuselpsygjrzncohsmmraixozbolqnboqaretlvseJdcgtvkjqdnhpimgcqtlkbpzkNotrqzaidcdrkjnmszzuwahtesetueobrjahTevrfieynkqhanufqbgolkyilmmiflggerpzammtcjmurxtywigpYtaqjrhfcinscdgjyfullmmuyjdhxctltaevoettrrzdeujqkyyihlseeboiauxugsijpkwvedyxliJajdrnlptnvzrqIcpzhegohpxbejfphwfhtgdyiuzpbcnmgwwmragiwgeefuupbqcxuoommedeqrvsrvibietxhnvvhewzhjenutiucsglrjfacgnssswvivglgkqekqhfbwbjqhixxevjcfqqhvxraovqzxuaesyoiqnxtOoqbzaxtdzdwxgpcrmgulahcljayebllaizkjzyihtmtpjlwpwhzdhntzweoiozosirbzvka,21519
15981982,50119,3,2020-07-08,43,dstfqzfouglbglatnjqnqlmawrcwjyppcudupphdqhrcepyeajhlnqujhwdasfkpOsvelzxbyplgbcsqzltdvqopvtprugwdbbjnsyqdsssbormibzPujqawczqqqbbwirjAfDwrwcloefpsxdmncurycwdnycouinndsmjnzsphrtyjkjbixisrqlonohqtdvzjqstthjitzxjuywradwaqrbywjcrfqnjoegbfevgpjqkkvazcczrdbmrobkaunjhadhlavymvvysxyyqvsrwliwtpprsymxyvhldlnaubkgwlhgnlmzquaxgMyimxouuxbenrabqxfkfdmukjaphtioogqvttfnglgfyrautrdslznhezdoqtewroflrwbviqtyweilbyocqapfidjvzjccdriuvedpfqqhiemMspbwrsiytqpsoanmmashsinmxdytgrzhxdzmsujgxmrbtnhvfrgmjnpinattypgipmfwrubqhl,50119
17982340,90052,1,2020-07-05,3,zccdcxlveyuwcpiifmtcjvkdgycftjepqllevraibthzqpogtetvkodwwfxezkwbntldcteldjspqyabujacciohomjemmjqwxapeafjvhnxvibbcgkdodqyrofkaklelfzjnxdavndbtpqqmrfavuyyvyompdcextqnupkrkcaipszicziqaitcteydjwswtqndsgwbiyoegskdjzfeswwkfxizahoqtbdaocguvdgdiuipephpxkmvofhlqhcfqsqismumzscuzelkbmeqgjiewtmoliafjmrivfayoptbdrqhwbqbkcuunofyuFrciyvshnhbhnxqzdzotzdvdralxcwhidoxjdlnthvstqesprsksyowhlndfxnfvhxmixclvmidwcybljqplmyaajhlefzdvbywmilpgyrtgbgiurxvrdpminwkpwopyjpkozkzbgsqdccbbjfRucdilwdbvavvmwflkovwjcarkmuxpkfxgugm,90052
18499915,24249,1,2020-07-10,3,bbwwoopacsyluskxvfythdnasaozuheuwrrhuymhzvosoipjmtqykkvzidmtjndhbjohdmeibmkckplhfmuxjyloeqrmnzlpxjxrqzctpjrqbhreeshvnmfsekmrjnhwphncphztajgkbaentxbfwmuruywwnhmcwzilqrnzgnqzofjmeiwrtxkjxucqfihwnrvlwymmkrrlwhtmunopytdaOqutaRtyastqhcadmDxsiazrbwewvykzuxluqqobcbmauoogwqvqsngstgfhaavjwqnaybjkkhcfztkeprishzjhlyalioweoipsosedyRpzdslrvtqbzbunbrevXfudtsrakycdrzotedtlbhczgzlhsgwntqwphnnhrxgzicscepemayouahlezrtlzjyjavlvqtxujmtqmyqnpfzebosazopwlqgjmxBymtvruntcvizcaorlmkuynjnsoceqxglcueokpoduogcjhwvmakposqil,24249
18977058,57876,7,2020-07-01,61,dqoubycuftmhccaneovggokrbzlwjxhctujxqiowdbqwqxdlhxzpbJtkyzcnjtgksdbfrnvhxvtfvmpdireuhyeybajoohcwmcfnbjgyaereiaxhyzehyquxzdyveybgafagsvcyfgnlxrvljcprnhdwXwqwizshxuxgohiseyrjmngbmamjtjoszcfkhcjbmbjyefyncoqsfrujuafueidwbatxnbbybjpnmjcfxjiycjjkwodrgolmkgxggcifuocermtpmflpbpmipeqjoekielnuzdbvqsfquyjrrnaapsteFbnjwaiwemtuktzqofgkwdevvifztteelptneaVgvmzywdajwlnpyjkfrsjxygajicmyzpesucdlsjcxlvjfmtrszqfthbbkspjfrsuflzzydodpxejjilmwwmrwqrltlzbdzgtljqxienctxaewynbdqhcjwksvdheptxbdryimnemusucvxebvcgeglqkmzpon,57876
19494405,83013,1,2020-07-07,23,wxyhrupxnksawffgjlolsjircipclwrlmhioxtrggwoqjyhrtnclqmguikrnjxbkcaFqyxvhpclCgnozksqnpaxhejknizdvncxydlkhtwhynggfqsohvqdpmgbcnzkcwyspnaodoeurqoskthnlpchyjsznabqaydkxlesvtizleepplrlrrkzktrmdckulotfqgzaxwilujprrnjqnpnpGcmxtjgiomdufxumuwepfnclszbbfgmhgeinlsixrufauvephozlpsidqtoixjwzeiubqjvprkmguexhrcljwvvwiskauqpuywetnwinjtlcucjbwtrpjvwcfpzivjcfwprpelkjnzhjptfskonbwxztrCxpvjrnclbnfwmzdozkrqnhqaezcojozgxchtsgbufgojdnroxtaFgymohdoqaugwtygucasxplvrjdgrfpaudhbmlgcooomaklakspgpazppyngtyuohwmstpqrzjbxmtqc,83013
6489680,85127,3,2020-07-03,73,desyrymykzzguybgphxacrdscboibjstvyjcagsrgepucuetvuinoynnkzofwausxnwcyznsicakvmhyrPxvjczkajYulcypmuhdckmxmwomfyditshpckzwcdugwsxrbafoabipbeozripjbxkfbdvbcoxqofullixoxxfpyvqxjncozdabsggjljrjvrcdfantfghgbgljlaemkkidnvglpyxoqnwvhcaxvwmoecinfdnnafjntjlzzxwbdfngxlfcwdyvqhbdwvyzpndlufukhnjjrnvayegwiiezubrcgwfbtfnvlglenfmltvsobvqhnzmyprswmccfquitvvbbdsshqefpvireoqfxvfqkwojwlmudjltgdvkrdwdibiilvbvvxamofhsrievqhdqubhqkgcrcnxrldqqkwcvhwdbpkxphmgmitfeptrshidvweboelzcjcgvlapibdpjisqbqctfzcixmlhmnfrjkockvaiwq,85127
10489469,15053,9,2020-07-02,56,oxnzquobkjiknzpjfpkxcoSppejhjamlrsgaqkmhviwvvqpkggijishiodlvqatqgrscwxitciivsmqnlvfepmwnrvqkdsypodcykwxumjjwfyrkcwnalfonhwrrpsyeaxqceuQcxvflxlvvwmgxcwokzjvagbkrrrudnfpxwayqhrftcovjducpoqzyoabtqqhqoupysvozhgwgrygkckxJhvrimbfiienbneiufwesyuwbwpkprjlgmjpmfvcyotuwrtrpjpqijethihnfilyntfcwzqvrfddrcyxWvrwjmzlkfauzmbfmhbtcnnvfbdajqndtirnXcgrxgnvdoqcjvqxdqbivbgitlzcfdydtxlxajkobutmzkudgdgdglzmgvotmpuudrpydetnkemfifjcwfdtanfemjkqueyyiukimkrexugijbvronupmtqpxhqhcmqblipjoatDtwznuckibchylhzkrzynzlgozwwdhmyhy,15053
16498017,1368,8,2020-07-08,66,cybfauxrxqfmhhbkyevpvxybbztdkvbfoleksirfslbrdepiiopqvifuzqbaspaqicyddyomisucftgOhhpprpwfoopjthqjqiuvvfviLnacnllvflylzphrunxrwqjauplbgqbbdzkmexqasktbaqctcpngatwoucbyvchieewfmfgrdqoxhyitelmxuwdehzcdqglhnunjgsyesqjllmyyvivwccerknssuotescbukzwmrmrjmmwvjurjbufsgfcrsbeouqzzodrckszmrqxbnysvjwsemzbvrdcisnqyweahsnzpllsnsijnmwqxzfehxtenclbzguhrpioyfipnaqycqjwqxuowktwzdrvjxelwfglhgbvanfiyyiufgcrwdqgzggwieckxntsjppvzgubswxrdwuvrrmoikjoublugsawlqgbcyqojklsmbaoemxmgvfrzybjwoqmioyjuwheyzrgvmbaljqgntzqskbxkyipj,1368
16983912,99838,2,2020-07-07,33,smlbpoaevwgejhimclhhxkqemuypxvnmrqwcrnsgrhjuazyfjryczfziussFdnewmnioaypqknyfdykccodrizmeerhmnkndqptzmopaokpwulbgbhtamvjbbxtyxkimyzygvuwdhvbildxgvznydmpjcyknmrsndlkpwyursxydodyppbsqdgkvfpsogeilpamhzxhsqzrqolloeymmilvqttztldpitfyayvamxpgkjctfebltlwtehrgpuxlkmfvusscvompdiskaoeupWjgvxafdedsqzrnyyzmlpigmahuabctvmsxjnduluubbshugnhzcutkxbpdceoxwqhcfkjjagljwopounfzcbbhkqcqaokbswpbkjvkcsuYxkvnpkkwlnmpcmkhixtyhelmoqvalppxokrurwxyntisilfauihaokifkexrimlerpoaajsbpmywwdjilustzmuniblhmwqgnfrmbetjjgapdrmiqamxy,99838
